序号,设备名称,设备编码,设备ID,站点名称,站点编码,站点ID,PMS设备编码,温度,主变设备巡视照片路径,主变设备巡视红外照片路径,油温,油位,绕组温度,巡视结果时间,数据来源
27170,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 39.8,Min 18.5,R03:Max 31.8,Min 18.5,R02:Max 40.0,Min 18.6,℃",,D:/upload/getImage.jpg,,6.466,,2025-11-07 20:30:00,local
27171,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.8,Min 10.2,R03:Max 12.8,Min 10.2,R02:Max 21.0,Min 10.3,℃",,D:/upload/getImage.jpg,,5.766,,2025-11-07 21:00:00,local
27172,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 27.0,Min 13.1,R03:Max 19.0,Min 13.1,R02:Max 27.2,Min 13.2,℃",,D:/upload/getImage.jpg,,6.256,,2025-11-07 21:30:00,local
27173,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 24.4,Min 10.6,R03:Max 16.4,Min 10.6,R02:Max 24.6,Min 10.7,℃",,D:/upload/getImage.jpg,,5.843,,2025-11-07 22:00:00,local
27174,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 26.3,Min 10.3,R03:Max 18.3,Min 10.3,R02:Max 26.5,Min 10.4,℃",,D:/upload/getImage.jpg,,5.811,,2025-11-07 22:30:00,local
27175,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 25.3,Min 18.5,R03:Max 17.3,Min 18.5,R02:Max 25.5,Min 18.6,℃",,D:/upload/getImage.jpg,,6.414,,2025-11-07 23:00:00,local
27176,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 22.1,Min 19.3,R03:Max 14.1,Min 19.3,R02:Max 22.3,Min 19.4,℃",,D:/upload/getImage.jpg,,5.913,,2025-11-07 23:30:00,local
27177,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 32.5,Min 10.8,R03:Max 24.5,Min 10.8,R02:Max 32.7,Min 10.9,℃",,D:/upload/getImage.jpg,,6.455,,2025-11-08 00:00:00,local
27178,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 31.5,Min 16.1,R03:Max 23.5,Min 16.1,R02:Max 31.7,Min 16.2,℃",,D:/upload/getImage.jpg,,6.07,,2025-11-08 00:30:00,local
27179,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 34.0,Min 11.7,R03:Max 26.0,Min 11.7,R02:Max 34.2,Min 11.8,℃",,D:/upload/getImage.jpg,,6.472,,2025-11-08 01:00:00,local
27180,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 25.4,Min 12.7,R03:Max 17.4,Min 12.7,R02:Max 25.6,Min 12.8,℃",,D:/upload/getImage.jpg,,5.865,,2025-11-08 01:30:00,local
27181,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.0,Min 17.7,R03:Max 30.0,Min 17.7,R02:Max 38.2,Min 17.8,℃",,D:/upload/getImage.jpg,,5.646,,2025-11-08 02:00:00,local
27182,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 20.1,Min 15.7,R03:Max 12.1,Min 15.7,R02:Max 20.3,Min 15.8,℃",,D:/upload/getImage.jpg,,6.193,,2025-11-08 02:30:00,local
27183,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 36.9,Min 14.8,R03:Max 28.9,Min 14.8,R02:Max 37.1,Min 14.9,℃",,D:/upload/getImage.jpg,,6.147,,2025-11-08 03:00:00,local
27184,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.9,Min 18.4,R03:Max 30.9,Min 18.4,R02:Max 39.1,Min 18.5,℃",,D:/upload/getImage.jpg,,5.834,,2025-11-08 03:30:00,local
27185,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 38.9,Min 15.7,R03:Max 30.9,Min 15.7,R02:Max 39.1,Min 15.8,℃",,D:/upload/getImage.jpg,,5.914,,2025-11-08 04:00:00,local
27186,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 32.3,Min 13.7,R03:Max 24.3,Min 13.7,R02:Max 32.5,Min 13.8,℃",,D:/upload/getImage.jpg,,6.106,,2025-11-08 04:30:00,local
27187,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 34.5,Min 13.2,R03:Max 26.5,Min 13.2,R02:Max 34.7,Min 13.3,℃",,D:/upload/getImage.jpg,,5.786,,2025-11-08 05:00:00,local
27188,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 21.7,Min 11.5,R03:Max 13.7,Min 11.5,R02:Max 21.9,Min 11.6,℃",,D:/upload/getImage.jpg,,6.489,,2025-11-08 05:30:00,local
27189,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 30.8,Min 18.8,R03:Max 22.8,Min 18.8,R02:Max 31.0,Min 18.9,℃",,D:/upload/getImage.jpg,,5.527,,2025-11-08 06:00:00,local
27190,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.6,Min 16.5,R03:Max 13.6,Min 16.5,R02:Max 21.8,Min 16.6,℃",,D:/upload/getImage.jpg,,6.413,,2025-11-08 06:30:00,local
27191,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 32.2,Min 11.2,R03:Max 24.2,Min 11.2,R02:Max 32.4,Min 11.3,℃",,D:/upload/getImage.jpg,,5.984,,2025-11-08 07:00:00,local
27192,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.7,Min 17.6,R03:Max 31.7,Min 17.6,R02:Max 39.9,Min 17.7,℃",,D:/upload/getImage.jpg,,6.186,,2025-11-08 07:30:00,local
27193,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 39.1,Min 16.3,R03:Max 31.1,Min 16.3,R02:Max 39.3,Min 16.4,℃",,D:/upload/getImage.jpg,,5.902,,2025-11-08 08:00:00,local
27194,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 31.8,Min 11.7,R03:Max 23.8,Min 11.7,R02:Max 32.0,Min 11.8,℃",,D:/upload/getImage.jpg,,5.784,,2025-11-08 08:30:00,local
27195,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.6,Min 12.3,R03:Max 25.6,Min 12.3,R02:Max 33.8,Min 12.4,℃",,D:/upload/getImage.jpg,,5.594,,2025-11-08 09:00:00,local
27196,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 37.3,Min 12.0,R03:Max 29.3,Min 12.0,R02:Max 37.5,Min 12.1,℃",,D:/upload/getImage.jpg,,6.452,,2025-11-08 09:30:00,local
27197,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 29.3,Min 12.0,R03:Max 21.3,Min 12.0,R02:Max 29.5,Min 12.1,℃",,D:/upload/getImage.jpg,,6.217,,2025-11-08 10:00:00,local
27198,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 23.3,Min 11.8,R03:Max 15.3,Min 11.8,R02:Max 23.5,Min 11.9,℃",,D:/upload/getImage.jpg,,5.611,,2025-11-08 10:30:00,local
27199,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 35.8,Min 11.9,R03:Max 27.8,Min 11.9,R02:Max 36.0,Min 12.0,℃",,D:/upload/getImage.jpg,,5.996,,2025-11-08 11:00:00,local
27200,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 29.5,Min 11.5,R03:Max 21.5,Min 11.5,R02:Max 29.7,Min 11.6,℃",,D:/upload/getImage.jpg,,6.341,,2025-11-08 11:30:00,local
27201,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 25.0,Min 18.9,R03:Max 17.0,Min 18.9,R02:Max 25.2,Min 19.0,℃",,D:/upload/getImage.jpg,,6.482,,2025-11-08 12:00:00,local
27202,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 37.0,Min 16.6,R03:Max 29.0,Min 16.6,R02:Max 37.2,Min 16.7,℃",,D:/upload/getImage.jpg,,6.294,,2025-11-08 12:30:00,local
27203,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 29.3,Min 18.1,R03:Max 21.3,Min 18.1,R02:Max 29.5,Min 18.2,℃",,D:/upload/getImage.jpg,,6.404,,2025-11-08 13:00:00,local
27204,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 22.7,Min 14.6,R03:Max 14.7,Min 14.6,R02:Max 22.9,Min 14.7,℃",,D:/upload/getImage.jpg,,5.98,,2025-11-08 13:30:00,local
27205,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 32.2,Min 18.8,R03:Max 24.2,Min 18.8,R02:Max 32.4,Min 18.9,℃",,D:/upload/getImage.jpg,,5.836,,2025-11-08 14:00:00,local
27206,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 28.4,Min 11.3,R03:Max 20.4,Min 11.3,R02:Max 28.6,Min 11.4,℃",,D:/upload/getImage.jpg,,5.634,,2025-11-08 14:30:00,local
27207,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.2,Min 19.6,R03:Max 25.2,Min 19.6,R02:Max 33.4,Min 19.7,℃",,D:/upload/getImage.jpg,,6.384,,2025-11-08 15:00:00,local
27208,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 36.6,Min 18.0,R03:Max 28.6,Min 18.0,R02:Max 36.8,Min 18.1,℃",,D:/upload/getImage.jpg,,5.665,,2025-11-08 15:30:00,local
27209,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 23.6,Min 15.9,R03:Max 15.6,Min 15.9,R02:Max 23.8,Min 16.0,℃",,D:/upload/getImage.jpg,,6.363,,2025-11-08 16:00:00,local
27210,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 28.4,Min 10.7,R03:Max 20.4,Min 10.7,R02:Max 28.6,Min 10.8,℃",,D:/upload/getImage.jpg,,6.095,,2025-11-08 16:30:00,local
27211,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 30.7,Min 11.3,R03:Max 22.7,Min 11.3,R02:Max 30.9,Min 11.4,℃",,D:/upload/getImage.jpg,,6.237,,2025-11-08 17:00:00,local
27212,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.1,Min 17.7,R03:Max 22.1,Min 17.7,R02:Max 30.3,Min 17.8,℃",,D:/upload/getImage.jpg,,5.643,,2025-11-08 17:30:00,local
27213,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.5,Min 15.1,R03:Max 25.5,Min 15.1,R02:Max 33.7,Min 15.2,℃",,D:/upload/getImage.jpg,,6.476,,2025-11-08 18:00:00,local
27214,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.6,Min 13.5,R03:Max 16.6,Min 13.5,R02:Max 24.8,Min 13.6,℃",,D:/upload/getImage.jpg,,6.29,,2025-11-08 18:30:00,local
27215,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 33.5,Min 12.1,R03:Max 25.5,Min 12.1,R02:Max 33.7,Min 12.2,℃",,D:/upload/getImage.jpg,,5.703,,2025-11-08 19:00:00,local
27216,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 33.5,Min 14.1,R03:Max 25.5,Min 14.1,R02:Max 33.7,Min 14.2,℃",,D:/upload/getImage.jpg,,6.116,,2025-11-08 19:30:00,local
27217,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 21.2,Min 10.2,R03:Max 13.2,Min 10.2,R02:Max 21.4,Min 10.3,℃",,D:/upload/getImage.jpg,,5.74,,2025-11-08 20:00:00,local
27218,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 33.8,Min 19.1,R03:Max 25.8,Min 19.1,R02:Max 34.0,Min 19.2,℃",,D:/upload/getImage.jpg,,6.023,,2025-11-08 20:30:00,local
27219,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 28.2,Min 10.1,R03:Max 20.2,Min 10.1,R02:Max 28.4,Min 10.2,℃",,D:/upload/getImage.jpg,,5.661,,2025-11-08 21:00:00,local
27220,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 26.2,Min 15.5,R03:Max 18.2,Min 15.5,R02:Max 26.4,Min 15.6,℃",,D:/upload/getImage.jpg,,5.602,,2025-11-08 21:30:00,local
27221,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 23.0,Min 14.7,R03:Max 15.0,Min 14.7,R02:Max 23.2,Min 14.8,℃",,D:/upload/getImage.jpg,,5.689,,2025-11-08 22:00:00,local
27222,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.7,Min 13.8,R03:Max 26.7,Min 13.8,R02:Max 34.9,Min 13.9,℃",,D:/upload/getImage.jpg,,6.004,,2025-11-08 22:30:00,local
27223,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 31.4,Min 15.7,R03:Max 23.4,Min 15.7,R02:Max 31.6,Min 15.8,℃",,D:/upload/getImage.jpg,,5.542,,2025-11-08 23:00:00,local
27224,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 38.6,Min 12.6,R03:Max 30.6,Min 12.6,R02:Max 38.8,Min 12.7,℃",,D:/upload/getImage.jpg,,6.397,,2025-11-08 23:30:00,local
27225,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.4,Min 13.0,R03:Max 31.4,Min 13.0,R02:Max 39.6,Min 13.1,℃",,D:/upload/getImage.jpg,,6.396,,2025-11-09 00:00:00,local
27226,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 29.5,Min 10.4,R03:Max 21.5,Min 10.4,R02:Max 29.7,Min 10.5,℃",,D:/upload/getImage.jpg,,5.741,,2025-11-09 00:30:00,local
27227,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.2,Min 14.9,R03:Max 22.2,Min 14.9,R02:Max 30.4,Min 15.0,℃",,D:/upload/getImage.jpg,,5.924,,2025-11-09 01:00:00,local
27228,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 34.0,Min 11.4,R03:Max 26.0,Min 11.4,R02:Max 34.2,Min 11.5,℃",,D:/upload/getImage.jpg,,6.323,,2025-11-09 01:30:00,local
27229,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 34.0,Min 16.2,R03:Max 26.0,Min 16.2,R02:Max 34.2,Min 16.3,℃",,D:/upload/getImage.jpg,,6.453,,2025-11-09 02:00:00,local
27230,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 36.5,Min 18.6,R03:Max 28.5,Min 18.6,R02:Max 36.7,Min 18.7,℃",,D:/upload/getImage.jpg,,5.623,,2025-11-09 02:30:00,local
27231,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 39.9,Min 18.5,R03:Max 31.9,Min 18.5,R02:Max 40.1,Min 18.6,℃",,D:/upload/getImage.jpg,,6.198,,2025-11-09 03:00:00,local
27232,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.5,Min 12.7,R03:Max 30.5,Min 12.7,R02:Max 38.7,Min 12.8,℃",,D:/upload/getImage.jpg,,5.773,,2025-11-09 03:30:00,local
27233,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 30.9,Min 18.2,R03:Max 22.9,Min 18.2,R02:Max 31.1,Min 18.3,℃",,D:/upload/getImage.jpg,,6.279,,2025-11-09 04:00:00,local
27234,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 31.4,Min 13.1,R03:Max 23.4,Min 13.1,R02:Max 31.6,Min 13.2,℃",,D:/upload/getImage.jpg,,5.714,,2025-11-09 04:30:00,local
27235,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 32.6,Min 16.9,R03:Max 24.6,Min 16.9,R02:Max 32.8,Min 17.0,℃",,D:/upload/getImage.jpg,,6.365,,2025-11-09 05:00:00,local
27236,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 20.4,Min 11.8,R03:Max 12.4,Min 11.8,R02:Max 20.6,Min 11.9,℃",,D:/upload/getImage.jpg,,5.843,,2025-11-09 05:30:00,local
27237,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 36.4,Min 10.2,R03:Max 28.4,Min 10.2,R02:Max 36.6,Min 10.3,℃",,D:/upload/getImage.jpg,,6.28,,2025-11-09 06:00:00,local
27238,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 29.2,Min 12.0,R03:Max 21.2,Min 12.0,R02:Max 29.4,Min 12.1,℃",,D:/upload/getImage.jpg,,5.812,,2025-11-09 06:30:00,local
27239,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 27.5,Min 17.1,R03:Max 19.5,Min 17.1,R02:Max 27.7,Min 17.2,℃",,D:/upload/getImage.jpg,,5.87,,2025-11-09 07:00:00,local
27240,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 30.3,Min 16.1,R03:Max 22.3,Min 16.1,R02:Max 30.5,Min 16.2,℃",,D:/upload/getImage.jpg,,5.755,,2025-11-09 07:30:00,local
27241,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 27.6,Min 13.3,R03:Max 19.6,Min 13.3,R02:Max 27.8,Min 13.4,℃",,D:/upload/getImage.jpg,,6.226,,2025-11-09 08:00:00,local
27242,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 35.9,Min 15.9,R03:Max 27.9,Min 15.9,R02:Max 36.1,Min 16.0,℃",,D:/upload/getImage.jpg,,6.217,,2025-11-09 08:30:00,local
27243,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 38.3,Min 10.0,R03:Max 30.3,Min 10.0,R02:Max 38.5,Min 10.1,℃",,D:/upload/getImage.jpg,,6.034,,2025-11-09 09:00:00,local
27244,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.4,Min 18.2,R03:Max 16.4,Min 18.2,R02:Max 24.6,Min 18.3,℃",,D:/upload/getImage.jpg,,6.352,,2025-11-09 09:30:00,local
27245,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 28.2,Min 19.6,R03:Max 20.2,Min 19.6,R02:Max 28.4,Min 19.7,℃",,D:/upload/getImage.jpg,,5.694,,2025-11-09 10:00:00,local
27246,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 35.4,Min 16.4,R03:Max 27.4,Min 16.4,R02:Max 35.6,Min 16.5,℃",,D:/upload/getImage.jpg,,6.431,,2025-11-09 10:30:00,local
27247,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 24.6,Min 10.8,R03:Max 16.6,Min 10.8,R02:Max 24.8,Min 10.9,℃",,D:/upload/getImage.jpg,,6.138,,2025-11-09 11:00:00,local
27248,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 26.2,Min 12.4,R03:Max 18.2,Min 12.4,R02:Max 26.4,Min 12.5,℃",,D:/upload/getImage.jpg,,6.252,,2025-11-09 11:30:00,local
27249,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 28.0,Min 12.9,R03:Max 20.0,Min 12.9,R02:Max 28.2,Min 13.0,℃",,D:/upload/getImage.jpg,,5.977,,2025-11-09 12:00:00,local
27250,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 26.8,Min 11.9,R03:Max 18.8,Min 11.9,R02:Max 27.0,Min 12.0,℃",,D:/upload/getImage.jpg,,5.942,,2025-11-09 12:30:00,local
27251,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 27.2,Min 12.9,R03:Max 19.2,Min 12.9,R02:Max 27.4,Min 13.0,℃",,D:/upload/getImage.jpg,,5.979,,2025-11-09 13:00:00,local
27252,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 38.7,Min 12.3,R03:Max 30.7,Min 12.3,R02:Max 38.9,Min 12.4,℃",,D:/upload/getImage.jpg,,6.399,,2025-11-09 13:30:00,local
27253,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 30.0,Min 17.7,R03:Max 22.0,Min 17.7,R02:Max 30.2,Min 17.8,℃",,D:/upload/getImage.jpg,,6.031,,2025-11-09 14:00:00,local
27254,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 27.7,Min 15.0,R03:Max 19.7,Min 15.0,R02:Max 27.9,Min 15.1,℃",,D:/upload/getImage.jpg,,6.222,,2025-11-09 14:30:00,local
27255,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.1,Min 12.3,R03:Max 12.1,Min 12.3,R02:Max 20.3,Min 12.4,℃",,D:/upload/getImage.jpg,,5.623,,2025-11-09 15:00:00,local
27256,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.5,Min 15.1,R03:Max 30.5,Min 15.1,R02:Max 38.7,Min 15.2,℃",,D:/upload/getImage.jpg,,6.093,,2025-11-09 15:30:00,local
27257,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 37.3,Min 12.6,R03:Max 29.3,Min 12.6,R02:Max 37.5,Min 12.7,℃",,D:/upload/getImage.jpg,,5.957,,2025-11-09 16:00:00,local
27258,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.1,Min 18.1,R03:Max 12.1,Min 18.1,R02:Max 20.3,Min 18.2,℃",,D:/upload/getImage.jpg,,5.713,,2025-11-09 16:30:00,local
27259,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 31.1,Min 13.0,R03:Max 23.1,Min 13.0,R02:Max 31.3,Min 13.1,℃",,D:/upload/getImage.jpg,,6.14,,2025-11-09 17:00:00,local
27260,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 31.7,Min 18.0,R03:Max 23.7,Min 18.0,R02:Max 31.9,Min 18.1,℃",,D:/upload/getImage.jpg,,5.79,,2025-11-09 17:30:00,local
27261,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 20.7,Min 17.4,R03:Max 12.7,Min 17.4,R02:Max 20.9,Min 17.5,℃",,D:/upload/getImage.jpg,,6.27,,2025-11-09 18:00:00,local
27262,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 32.1,Min 16.6,R03:Max 24.1,Min 16.6,R02:Max 32.3,Min 16.7,℃",,D:/upload/getImage.jpg,,5.703,,2025-11-09 18:30:00,local
27263,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 36.6,Min 17.1,R03:Max 28.6,Min 17.1,R02:Max 36.8,Min 17.2,℃",,D:/upload/getImage.jpg,,6.47,,2025-11-09 19:00:00,local
27264,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 36.6,Min 19.8,R03:Max 28.6,Min 19.8,R02:Max 36.8,Min 19.9,℃",,D:/upload/getImage.jpg,,5.872,,2025-11-09 19:30:00,local
27265,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 20.1,Min 13.2,R03:Max 12.1,Min 13.2,R02:Max 20.3,Min 13.3,℃",,D:/upload/getImage.jpg,,6.034,,2025-11-09 20:00:00,local
27266,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 22.3,Min 16.9,R03:Max 14.3,Min 16.9,R02:Max 22.5,Min 17.0,℃",,D:/upload/getImage.jpg,,5.73,,2025-11-09 20:30:00,local
27267,1号主变压器A相,1_____A_,,500kV长临河变电站,CLH_STATION,1,12M00000044543998,"R01:Max 27.2,Min 11.0,R03:Max 19.2,Min 11.0,R02:Max 27.4,Min 11.1,℃",,D:/upload/getImage.jpg,,5.763,,2025-11-09 21:00:00,local
27268,1号主变压器B相,1_____B_,,500kV长临河变电站,CLH_STATION,1,12M00000044543999,"R01:Max 38.2,Min 17.1,R03:Max 30.2,Min 17.1,R02:Max 38.4,Min 17.2,℃",,D:/upload/getImage.jpg,,6.484,,2025-11-09 21:30:00,local
27269,1号主变压器C相,1_____C_,,500kV长临河变电站,CLH_STATION,1,12M00000044544000,"R01:Max 22.0,Min 11.4,R03:Max 14.0,Min 11.4,R02:Max 22.2,Min 11.5,℃",,D:/upload/getImage.jpg,,6.17,,2025-11-09 22:00:00,local
